    0.3408521303E+01     0.2729755508E+01
    0.3433583960E+01     0.5930773570E+01
    0.3458646617E+01     0.4881470736E+01
    0.3483709273E+01     0.4770092857E+01
    0.3508771930E+01     0.4592930362E+01
    0.3533834586E+01     0.4645113025E+01
    0.3558897243E+01     0.5484723954E+01
    0.3583959900E+01     0.4039728557E+01
    0.3609022556E+01     0.4192714960E+01
    0.3634085213E+01     0.3820551301E+01
    0.3659147870E+01     0.6005573027E+01
    0.3684210526E+01     0.5714212754E+01
    0.3709273183E+01     0.3342684816E+01
    0.3734335840E+01     0.4907931753E+01
    0.3759398496E+01     0.3205787278E+01
    0.3784461153E+01     0.5317748870E+01
    0.3809523810E+01     0.2876343319E+01
    0.3834586466E+01     0.3741654288E+01
    0.3859649123E+01     0.2831506232E+01
    0.3884711779E+01     0.3172948139E+01
    0.3909774436E+01     0.1888184979E+01
    0.3934837093E+01     0.2810658332E+01
    0.3959899749E+01     0.4332391547E+01
    0.3984962406E+01     0.3499498183E+01
    0.4010025063E+01     0.3332789599E+01
    0.4035087719E+01     0.4101586400E+01
    0.4060150376E+01     0.3511324939E+01
    0.4085213033E+01     0.1667374902E+01
    0.4110275689E+01     0.3410423199E+01
    0.4135338346E+01     0.1934757230E+01
    0.4160401003E+01     0.1598481439E+01
    0.4185463659E+01     0.2104323598E+01
    0.4210526316E+01     0.5869054409E+00
    0.4235588972E+01     0.2261493948E+01
    0.4260651629E+01     0.3807669437E+01
    0.4285714286E+01     0.1857613234E+01
    0.4310776942E+01     0.2441167016E+01
    0.4335839599E+01     0.2416524352E+01
    0.4360902256E+01     0.2589493528E+01
    0.4385964912E+01     0.2514557283E+01
    0.4411027569E+01     0.3327482323E+01
    0.4436090226E+01     0.1994651365E+01
    0.4461152882E+01     0.3997414170E+01
    0.4486215539E+01     0.3592501250E+01
    0.4511278195E+01     0.2770189957E+01
    0.4536340852E+01     0.3555010846E+01
    0.4561403509E+01     0.1247115780E+01
    0.4586466165E+01     0.2370315500E+01
    0.4611528822E+01     0.2319274388E+01
    0.4636591479E+01     0.3402328096E+01
    0.4661654135E+01     0.2806712332E+01
    0.4686716792E+01     0.2569263846E+01
    0.4711779449E+01     0.2914248314E+01
    0.4736842105E+01     0.4447331589E+01
    0.4761904762E+01     0.8322350519E+00
    0.4786967419E+01     0.2059585170E+01
    0.4812030075E+01     0.2156800550E+01
    0.4837092732E+01     0.1595058667E+01
    0.4862155388E+01     0.9196944319E+00
    0.4887218045E+01     0.1938462668E+01
    0.4912280702E+01     0.2069728922E+01
    0.4937343358E+01     0.8723068195E+00
    0.4962406015E+01     0.9489593921E+00
    0.4987468672E+01     0.1074606240E+01
    0.5012531328E+01     0.2357307719E+01
    0.5037593985E+01     0.6496925931E+00
    0.5062656642E+01     0.1630013379E+01
    0.5087719298E+01     0.2693069610E+01
    0.5112781955E+01     0.1133266841E+01
    0.5137844612E+01     0.3398798235E+01
    0.5162907268E+01     0.1728387147E+01
    0.5187969925E+01     0.1378793400E+01
    0.5213032581E+01     0.2656813350E+01
    0.5238095238E+01     0.3238148184E+01
    0.5263157895E+01     0.2089490544E+01
    0.5288220551E+01     0.2825795156E+01
    0.5313283208E+01     0.1734646204E+01
    0.5338345865E+01     0.1933115942E+01
    0.5363408521E+01     0.2912378350E+01
    0.5388471178E+01     0.2532732919E+01
    0.5413533835E+01     0.4387314765E+01
    0.5438596491E+01     0.2096467138E+01
    0.5463659148E+01     0.1909885315E+01
    0.5488721805E+01     0.3322798116E+01
    0.5513784461E+01     0.1630778558E+01
    0.5538847118E+01     0.1309819870E+01
    0.5563909774E+01     0.2175860128E+01
    0.5588972431E+01     0.2556492352E+01
    0.5614035088E+01     0.3662669872E+01
    0.5639097744E+01     0.3227510603E+01
    0.5664160401E+01     0.2514453238E+01
    0.5689223058E+01     0.4813735454E+01
    0.5714285714E+01     0.3343509336E+01
    0.5739348371E+01     0.3829379303E+01
    0.5764411028E+01     0.3783533693E+01
    0.5789473684E+01     0.2059877138E+01
    0.5814536341E+01     0.4306740933E+01
    0.5839598997E+01     0.2143356923E+01
    0.5864661654E+01     0.2409207893E+01
    0.5889724311E+01     0.4340782891E+01
    0.5914786967E+01     0.3078757380E+01
    0.5939849624E+01     0.2307348837E+01
    0.5964912281E+01     0.2556277197E+01
    0.5989974937E+01     0.2612982675E+01
    0.6015037594E+01     0.2352919145E+01
    0.6040100251E+01     0.6791457280E+00
    0.6065162907E+01     0.4432335328E+01
    0.6090225564E+01     0.3359409337E+01
    0.6115288221E+01     0.3025663959E+01
    0.6140350877E+01     0.1462280568E+01
    0.6165413534E+01     0.1961007007E+01
    0.6190476190E+01     0.3784642078E+01
    0.6215538847E+01     0.4497104563E+01
    0.6240601504E+01     0.5063076301E+00
    0.6265664160E+01     0.3601201741E+01
    0.6290726817E+01     0.4806738463E+01
    0.6315789474E+01     0.2068551311E+01
    0.6340852130E+01     0.4075020147E+01
    0.6365914787E+01     0.4415006281E+01
    0.6390977444E+01     0.4586451125E+01
    0.6416040100E+01     0.3357220048E+01
    0.6441102757E+01     0.3709849286E+01
    0.6466165414E+01     0.2030945943E+01
    0.6491228070E+01     0.2735956995E+01
    0.6516290727E+01     0.3206782490E+01
    0.6541353383E+01     0.1683324006E+01
    0.6566416040E+01     0.4130011113E+01
    0.6591478697E+01     0.1576912532E+01
    0.6616541353E+01     0.5300271585E+01
    0.6641604010E+01     0.2869633861E+01
    0.6666666667E+01     0.3437023432E+01
    0.6691729323E+01     0.3531116131E+01
    0.6716791980E+01     0.2285038456E+01
    0.6741854637E+01     0.2477469453E+01
    0.6766917293E+01     0.2344773680E+01
    0.6791979950E+01     0.3396361976E+01
    0.6817042607E+01     0.2348200323E+01
    0.6842105263E+01     0.9351136575E+00
    0.6867167920E+01     0.2913771969E+01
    0.6892230576E+01     0.3371941927E+01
    0.6917293233E+01     0.2830420125E+01
    0.6942355890E+01     0.2468506141E+01
    0.6967418546E+01     0.1560737561E+01
    0.6992481203E+01     0.2146972011E+01
    0.7017543860E+01     0.1891733416E+01
    0.7042606516E+01     0.2052444320E+01
    0.7067669173E+01     0.1766338251E+01
    0.7092731830E+01     0.1902270400E+01
    0.7117794486E+01     0.1471875152E+01
    0.7142857143E+01     0.2054598797E+01
    0.7167919799E+01     0.1939842649E+01
    0.7192982456E+01     0.2511389383E+01
    0.7218045113E+01     0.2438519713E+01
    0.7243107769E+01     0.2202738983E+01
    0.7268170426E+01     0.2285898781E+01
    0.7293233083E+01     0.2478848321E+01
    0.7318295739E+01    -0.5982203975E+00
    0.7343358396E+01     0.1425683990E+01
    0.7368421053E+01     0.8742595718E+00
    0.7393483709E+01     0.8073614268E+00
    0.7418546366E+01     0.2708890651E+00
    0.7443609023E+01     0.2170450968E+01
    0.7468671679E+01     0.1215691932E+01
    0.7493734336E+01     0.1665234249E+01
    0.7518796992E+01     0.1401678955E+01
    0.7543859649E+01     0.1634964029E+01
    0.7568922306E+01     0.2292887267E+01
    0.7593984962E+01     0.1626544203E+01
    0.7619047619E+01    -0.4069281730E+00
    0.7644110276E+01     0.1851514306E+01
    0.7669172932E+01     0.2679406843E+01
    0.7694235589E+01     0.5208986662E+00
    0.7719298246E+01     0.2053175786E+01
    0.7744360902E+01     0.8194831969E+00
    0.7769423559E+01     0.1297157584E+01
    0.7794486216E+01     0.1183656708E+01
    0.7819548872E+01     0.2089776860E+01
    0.7844611529E+01     0.2721239972E+01
    0.7869674185E+01     0.1305705021E+01
    0.7894736842E+01     0.2081550182E+01
    0.7919799499E+01     0.5683861248E+00
    0.7944862155E+01     0.2221255275E+01
    0.7969924812E+01     0.4207941985E-01
    0.7994987469E+01     0.1561842024E+01
    0.8020050125E+01     0.2045552094E+01
    0.8045112782E+01     0.1475833791E+01
    0.8070175439E+01     0.1851254809E+01
    0.8095238095E+01     0.6744066822E+00
    0.8120300752E+01     0.2790686453E+01
    0.8145363409E+01     0.9279617303E+00
    0.8170426065E+01     0.2134896789E+01
    0.8195488722E+01     0.1043333693E+01
    0.8220551378E+01    -0.2985853332E+00
    0.8245614035E+01     0.1450624231E+01
    0.8270676692E+01     0.5999320017E+00
    0.8295739348E+01     0.2119288814E+00
    0.8320802005E+01     0.1879615344E+01
    0.8345864662E+01     0.1063393817E+01
    0.8370927318E+01     0.1551462421E+01
    0.8395989975E+01     0.1176502950E+00
    0.8421052632E+01     0.3046791618E+01
    0.8446115288E+01     0.1823430439E+01
    0.8471177945E+01     0.1519516806E+01
    0.8496240602E+01     0.3113218472E+01
    0.8521303258E+01     0.1074261038E+01
    0.8546365915E+01     0.1634745950E+01
    0.8571428571E+01     0.1261496870E+01
    0.8596491228E+01     0.1924188798E+01
    0.8621553885E+01     0.3274203328E+01
    0.8646616541E+01     0.3053378245E+01
    0.8671679198E+01     0.1954248655E+01
    0.8696741855E+01     0.9922460042E+00
    0.8721804511E+01     0.3076247405E+01
    0.8746867168E+01     0.1242402708E+01
    0.8771929825E+01     0.4697435564E+00
    0.8796992481E+01     0.1858710392E+01
    0.8822055138E+01     0.1986587841E+01
    0.8847117794E+01     0.3194872117E+01
    0.8872180451E+01     0.2188551146E+01
    0.8897243108E+01     0.2015651101E+01
    0.8922305764E+01     0.3626082928E+01
    0.8947368421E+01     0.4061088956E+01
    0.8972431078E+01     0.1399420466E+01
    0.8997493734E+01     0.3483690114E+01
    0.9022556391E+01     0.3557784255E+01
    0.9047619048E+01     0.3389805034E+01
    0.9072681704E+01     0.4477156440E+01
    0.9097744361E+01     0.4392362268E+01
    0.9122807018E+01     0.1263559697E+01
    0.9147869674E+01     0.4493462934E+01
    0.9172932331E+01     0.3267534839E+01
    0.9197994987E+01     0.3755690288E+01
    0.9223057644E+01     0.3625434570E+01
    0.9248120301E+01     0.3882983948E+01
    0.9273182957E+01     0.3296487743E+01
    0.9298245614E+01     0.4888693858E+01
    0.9323308271E+01     0.5412599666E+01
    0.9348370927E+01     0.3474863039E+01
    0.9373433584E+01     0.2424244101E+01
    0.9398496241E+01     0.1687565015E+01
    0.9423558897E+01     0.2523381850E+01
    0.9448621554E+01     0.2540648189E+01
    0.9473684211E+01     0.4235567438E+01
    0.9498746867E+01     0.4001049157E+01
    0.9523809524E+01     0.2578903847E+01
    0.9548872180E+01     0.1866063399E+00
    0.9573934837E+01     0.4747894765E+01
    0.9598997494E+01     0.1603976736E+01
    0.9624060150E+01     0.2599877674E+01
    0.9649122807E+01     0.3667732992E+01
    0.9674185464E+01     0.4027508908E+01
    0.9699248120E+01     0.2442980367E+01
    0.9724310777E+01     0.3258223776E+01
    0.9749373434E+01     0.2817265678E+01
    0.9774436090E+01     0.2327898005E+01
    0.9799498747E+01     0.2122359756E+01
    0.9824561404E+01     0.3722239291E+01
    0.9849624060E+01     0.2111414097E+01
    0.9874686717E+01     0.2713594995E+01
    0.9899749373E+01     0.1220334321E+01
    0.9924812030E+01     0.4162763270E+01
    0.9949874687E+01     0.2319643672E+01
    0.9974937343E+01     0.1839416225E+01
    0.1000000000E+02     0.3748740262E+01

